year,area,chapter,gender,value
2008,00AB,II,F,197
2008,00AB,III,M,1
2008,00AB,III,F,1
2008,00AB,IV,M,12
2008,00AB,IV,F,9
2008,00AB,V,M,14
2008,00AB,V,F,32
2008,00AB,VI,M,21
2008,00AB,VI,F,12
2008,00AB,VII,M,0
2008,00AB,VII,F,0
2008,00AB,VIII,M,0
2008,00AB,VIII,F,0
2008,00AB,IX,M,200
2008,00AB,IX,F,232
2008,00AB,X,M,98
2008,00AB,X,F,129
2008,00AB,XI,M,27
2008,00AB,XI,F,38
2008,00AB,XII,M,5
2008,00AB,XII,F,6
2008,00AB,XIII,M,4
2008,00AB,XIII,F,5
2008,00AB,XIV,M,16
2008,00AB,XIV,F,35
2008,00AB,XV,F,0
2008,00AB,XVI,M,0
2008,00AB,XVI,F,1
2008,00AB,XVII,M,3
2008,00AB,XVII,F,5
2008,00AB,XVIII,M,6
2008,00AB,XVIII,F,21
2008,00AB,XX,M,34
2008,00AB,XX,F,20
2008,00AC,I,M,10
2008,00AC,I,F,15
2008,00AC,II,M,323
2008,00AC,II,F,319
2008,00AC,III,M,3
2008,00AC,III,F,2
2008,00AC,IV,M,10
2008,00AC,IV,F,11
2008,00AC,V,M,27
2008,00AC,V,F,52
2008,00AC,VI,M,45
2008,00AC,VI,F,40
2008,00AC,VII,M,0
2008,00AC,VII,F,0
2008,00AC,VIII,M,0
2008,00AC,VIII,F,0
2008,00AC,IX,M,390
2008,00AC,IX,F,433
2008,00AC,X,M,175
2008,00AC,X,F,215
2008,00AC,XI,M,38
2008,00AC,XI,F,46
2008,00AC,XII,M,3
2008,00AC,XII,F,13
2008,00AC,XIII,M,7
2008,00AC,XIII,F,11
2008,00AC,XIV,M,23
2008,00AC,XIV,F,44
2008,00AC,XV,F,0
2008,00AC,XVI,M,2
2008,00AC,XVI,F,2
2008,00AC,XVII,M,2
2008,00AC,XVII,F,3
2008,00AC,XVIII,M,20
2008,00AC,XVIII,F,40
2008,00AC,XX,M,45
2008,00AC,XX,F,31
2008,00AD,I,M,4
2008,00AD,I,F,5
2008,00AD,II,M,277
2008,00AD,II,F,279
2008,00AD,III,M,2
2008,00AD,III,F,0
2008,00AD,IV,M,19
2008,00AD,IV,F,13
2008,00AD,V,M,22
2008,00AD,V,F,40
2008,00AD,VI,M,18
2008,00AD,VI,F,27
2008,00AD,VII,M,0
2008,00AD,VII,F,0
2008,00AD,VIII,M,0
2008,00AD,VIII,F,0
2008,00AD,IX,M,326
2008,00AD,IX,F,376
2008,00AD,X,M,118
2008,00AD,X,F,134
2008,00AD,XI,M,42
2008,00AD,XI,F,41
2008,00AD,XII,M,1
2008,00AD,XII,F,4
2008,00AD,XIII,M,9
2008,00AD,XIII,F,21
2008,00AD,XIV,M,26
2008,00AD,XIV,F,44
2008,00AD,XV,F,0
2008,00AD,XVI,M,2
2008,00AD,XVI,F,1
2008,00AD,XVII,M,1
2008,00AD,XVII,F,3
2008,00AD,XVIII,M,11
2008,00AD,XVIII,F,18
2008,00AD,XX,M,25
2008,00AD,XX,F,14
2008,00AE,I,M,13
2008,00AE,I,F,15
2008,00AE,II,M,232
2008,00AE,II,F,206
2008,00AE,III,M,1
2008,00AE,III,F,3
2008,00AE,IV,M,14
2008,00AE,IV,F,17
2008,00AE,V,M,16
2008,00AE,V,F,26
2008,00AE,VI,M,31
2008,00AE,VI,F,22
2008,00AE,VII,M,0
2008,00AE,VII,F,0
2008,00AE,VIII,M,0
2008,00AE,VIII,F,1
2008,00AE,IX,M,298
2008,00AE,IX,F,262
2008,00AE,X,M,97
2008,00AE,X,F,103
2008,00AE,XI,M,43
2008,00AE,XI,F,34
2008,00AE,XII,M,2
2008,00AE,XII,F,4
2008,00AE,XIII,M,4
2008,00AE,XIII,F,5
2008,00AE,XIV,M,14
2008,00AE,XIV,F,17
2008,00AE,XV,F,0
2008,00AE,XVI,M,1
2008,00AE,XVI,F,0
2008,00AE,XVII,M,1
2008,00AE,XVII,F,1
2008,00AE,XVIII,M,5
2008,00AE,XVIII,F,12
2008,00AE,XX,M,44
2008,00AE,XX,F,18
2008,00AF,I,M,10
2008,00AF,I,F,14
2008,00AF,II,M,383
2008,00AF,II,F,349
2008,00AF,III,M,2
2008,00AF,III,F,5
2008,00AF,IV,M,11
2008,00AF,IV,F,17
2008,00AF,V,M,20
2008,00AF,V,F,74
2008,00AF,VI,M,58
2008,00AF,VI,F,78
2008,00AF,VII,M,0
2008,00AF,VII,F,0
2008,00AF,VIII,M,0
2008,00AF,VIII,F,0
2008,00AF,IX,M,389
2008,00AF,IX,F,466
2008,00AF,X,M,178
2008,00AF,X,F,228
2008,00AF,XI,M,48
2008,00AF,XI,F,66
2008,00AF,XII,M,4
2008,00AF,XII,F,9
2008,00AF,XIII,M,15
2008,00AF,XIII,F,29
2008,00AF,XIV,M,27
2008,00AF,XIV,F,38
2008,00AF,XV,F,1
2008,00AF,XVI,M,0
2008,00AF,XVI,F,0
2008,00AF,XVII,M,5
2008,00AF,XVII,F,0
2008,00AF,XVIII,M,14
2008,00AF,XVIII,F,28
2008,00AF,XX,M,56
2008,00AF,XX,F,34
2008,00AH,I,M,16
2008,00AH,I,F,23
2008,00AH,II,M,336
2008,00AH,II,F,321
2008,00AH,III,M,3
2008,00AH,III,F,6
2008,00AH,IV,M,10
2008,00AH,IV,F,23
2008,00AH,V,M,16
2008,00AH,V,F,57
2008,00AH,VI,M,42
2008,00AH,VI,F,39
2008,00AH,VII,M,0
2008,00AH,VII,F,0
2008,00AH,VIII,M,0
2008,00AH,VIII,F,0
2008,00AH,IX,M,370
2008,00AH,IX,F,432
2008,00AH,X,M,173
2008,00AH,X,F,209
2008,00AH,XI,M,44
2008,00AH,XI,F,81
2008,00AH,XII,M,2
2008,00AH,XII,F,8
2008,00AH,XIII,M,10
2008,00AH,XIII,F,22
2008,00AH,XIV,M,36
2008,00AH,XIV,F,47
2008,00AH,XV,F,0
2008,00AH,XVI,M,2
2008,00AH,XVI,F,2
2008,00AH,XVII,M,4
2008,00AH,XVII,F,7
2008,00AH,XVIII,M,10
2008,00AH,XVIII,F,21
2008,00AH,XX,M,51
2008,00AH,XX,F,22
2008,00AJ,I,M,18
2008,00AJ,I,F,25
2008,00AJ,II,M,263
2008,00AJ,II,F,267
2008,00AJ,III,M,3
2008,00AJ,III,F,3
2008,00AJ,IV,M,24
2008,00AJ,IV,F,15
2008,00AJ,V,M,21
2008,00AJ,V,F,30
2008,00AJ,VI,M,26
2008,00AJ,VI,F,32
2008,00AJ,VII,M,0
2008,00AJ,VII,F,0
2008,00AJ,VIII,M,0
2008,00AJ,VIII,F,0
2008,00AJ,IX,M,314
2008,00AJ,IX,F,316
2008,00AJ,X,M,134
2008,00AJ,X,F,160
2008,00AJ,XI,M,53
2008,00AJ,XI,F,49
2008,00AJ,XII,M,2
2008,00AJ,XII,F,3
2008,00AJ,XIII,M,5
2008,00AJ,XIII,F,11
2008,00AJ,XIV,M,26
2008,00AJ,XIV,F,42
2008,00AJ,XV,F,1
2008,00AJ,XVI,M,2
2008,00AJ,XVI,F,1
2008,00AJ,XVII,M,0
2008,00AJ,XVII,F,4
2008,00AJ,XVIII,M,7
2008,00AJ,XVIII,F,13
2008,00AJ,XX,M,42
2008,00AJ,XX,F,14
2008,00AK,I,M,10
2008,00AK,I,F,13
2008,00AK,II,M,293
2008,00AK,II,F,284
2008,00AK,III,M,3
2008,00AK,III,F,7
2008,00AK,IV,M,13
2008,00AK,IV,F,15
2008,00AK,V,M,15
2008,00AK,V,F,30
2008,00AK,VI,M,39
2008,00AK,VI,F,36
2008,00AK,VII,M,0
2008,00AK,VII,F,0
2008,00AK,VIII,M,0
2008,00AK,VIII,F,0
2008,00AK,IX,M,362
2008,00AK,IX,F,394
2008,00AK,X,M,144
2008,00AK,X,F,210
2008,00AK,XI,M,37
2008,00AK,XI,F,46
2008,00AK,XII,M,4
2008,00AK,XII,F,2
2008,00AK,XIII,M,5
2008,00AK,XIII,F,8
2008,00AK,XIV,M,16
2008,00AK,XIV,F,34
2008,00AK,XV,F,0
2008,00AK,XVI,M,1
2008,00AK,XVI,F,2
2008,00AK,XVII,M,1
2008,00AK,XVII,F,2
2008,00AK,XVIII,M,5
2008,00AK,XVIII,F,23
2008,00AK,XX,M,52
2008,00AK,XX,F,19
2008,00AL,I,M,12
2008,00AL,I,F,9
2008,00AL,II,M,228
2008,00AL,II,F,219
2008,00AL,III,M,1
2008,00AL,III,F,2
2008,00AL,IV,M,13
2008,00AL,IV,F,13
2008,00AL,V,M,27
2008,00AL,V,F,63
2008,00AL,VI,M,27
2008,00AL,VI,F,41
2008,00AL,VII,M,0
2008,00AL,VII,F,0
2008,00AL,VIII,M,0
2008,00AL,VIII,F,0
2008,00AL,IX,M,280
2008,00AL,IX,F,299
2008,00AL,X,M,124
2008,00AL,X,F,127
2008,00AL,XI,M,57
2008,00AL,XI,F,51
2008,00AL,XII,M,1
2008,00AL,XII,F,2
2008,00AL,XIII,M,6
2008,00AL,XIII,F,8
2008,00AL,XIV,M,15
2008,00AL,XIV,F,37
2008,00AL,XV,F,1
2008,00AL,XVI,M,2
2008,00AL,XVI,F,2
2008,00AL,XVII,M,1
2008,00AL,XVII,F,0
2008,00AL,XVIII,M,9
2008,00AL,XVIII,F,15
2008,00AL,XX,M,41
2008,00AL,XX,F,14
2008,00AQ,I,M,9
2008,00AQ,I,F,7
2008,00AQ,II,M,198
2008,00AQ,II,F,203
2008,00AQ,III,M,2
2008,00AQ,III,F,2
2008,00AQ,IV,M,13
2008,00AQ,IV,F,13
2008,00AQ,V,M,12
2008,00AQ,V,F,25
2008,00AQ,VI,M,24
2008,00AQ,VI,F,19
2008,00AQ,VII,M,0
2008,00AQ,VII,F,0
2008,00AQ,VIII,M,0
2008,00AQ,VIII,F,1
2008,00AQ,IX,M,247
2008,00AQ,IX,F,280
2008,00AQ,X,M,103
2008,00AQ,X,F,114
2008,00AQ,XI,M,35
2008,00AQ,XI,F,42
2008,00AQ,XII,M,2
2008,00AQ,XII,F,2
2008,00AQ,XIII,M,2
2008,00AQ,XIII,F,4
2008,00AQ,XIV,M,8
2008,00AQ,XIV,F,21
2008,00AQ,XV,F,1
2008,00AQ,XVI,M,1
2008,00AQ,XVI,F,0
2008,00AQ,XVII,M,1
2008,00AQ,XVII,F,1
2008,00AQ,XVIII,M,4
2008,00AQ,XVIII,F,10
2008,00AQ,XX,M,24
2008,00AQ,XX,F,11
2008,00AR,I,M,7
2008,00AR,I,F,8
2008,00AR,II,M,342
2008,00AR,II,F,324
2008,00AR,III,M,1
2008,00AR,III,F,0
2008,00AR,IV,M,8
2008,00AR,IV,F,18
2008,00AR,V,M,12
2008,00AR,V,F,54
2008,00AR,VI,M,28
2008,00AR,VI,F,30
2008,00AR,VII,M,0
2008,00AR,VII,F,0
2008,00AR,VIII,M,0
2008,00AR,VIII,F,0
2008,00AR,IX,M,354
2008,00AR,IX,F,355
2008,00AR,X,M,166
2008,00AR,X,F,185
2008,00AR,XI,M,49
2008,00AR,XI,F,65
2008,00AR,XII,M,2
2008,00AR,XII,F,7
2008,00AR,XIII,M,6
2008,00AR,XIII,F,7
2008,00AR,XIV,M,22
2008,00AR,XIV,F,35
2008,00AR,XV,F,0
2008,00AR,XVI,M,0
2008,00AR,XVI,F,1
2008,00AR,XVII,M,4
2008,00AR,XVII,F,1
2008,00AR,XVIII,M,7
2008,00AR,XVIII,F,50
2008,00AR,XX,M,38
2008,00AR,XX,F,28
2008,00AS,I,M,25
2008,00AS,I,F,25
2008,00AS,II,M,285
2008,00AS,II,F,235
2008,00AS,III,M,1
2008,00AS,III,F,2
2008,00AS,IV,M,13
2008,00AS,IV,F,9
2008,00AS,V,M,23
2008,00AS,V,F,33
2008,00AS,VI,M,30
2008,00AS,VI,F,23
2008,00AS,VII,M,0
2008,00AS,VII,F,0
2008,00AS,VIII,M,0
2008,00AS,VIII,F,0
2008,00AS,IX,M,282
2008,00AS,IX,F,321
2008,00AS,X,M,142
2008,00AS,X,F,161
2008,00AS,XI,M,58
2008,00AS,XI,F,53
2008,00AS,XII,M,4
2008,00AS,XII,F,5
2008,00AS,XIII,M,5
2008,00AS,XIII,F,13
2008,00AS,XIV,M,24
2008,00AS,XIV,F,22
2008,00AS,XV,F,0
2008,00AS,XVI,M,0
2008,00AS,XVI,F,1
2008,00AS,XVII,M,4
2008,00AS,XVII,F,2
2008,00AS,XVIII,M,4
2008,00AS,XVIII,F,11
2008,00AS,XX,M,40
2008,00AS,XX,F,16
2008,00AT,I,M,11
2008,00AT,I,F,14
2008,00AT,II,M,201
2008,00AT,II,F,157
2008,00AT,III,M,2
2008,00AT,III,F,3
2008,00AT,IV,M,11
2008,00AT,IV,F,15
2008,00AT,V,M,15
2008,00AT,V,F,35
2008,00AT,VI,M,29
2008,00AT,VI,F,26
2008,00AT,VII,M,0
2008,00AT,VII,F,0
2008,00AT,VIII,M,0
2008,00AT,VIII,F,0
2008,00AT,IX,M,227
2008,00AT,IX,F,246
2008,00AT,X,M,100
2008,00AT,X,F,106
2008,00AT,XI,M,53
2008,00AT,XI,F,35
2008,00AT,XII,M,1
2008,00AT,XII,F,7
2008,00AT,XIII,M,8
2008,00AT,XIII,F,14
2008,00AT,XIV,M,14
2008,00AT,XIV,F,29
2008,00AT,XV,F,0
2008,00AT,XVI,M,0
2008,00AT,XVI,F,0
2008,00AT,XVII,M,0
2008,00AT,XVII,F,2
2008,00AT,XVIII,M,4
2008,00AT,XVIII,F,8
2008,00AT,XX,M,34
2008,00AT,XX,F,16
2008,00AX,I,M,13
2008,00AX,I,F,5
2008,00AX,II,M,158
2008,00AX,II,F,146
2008,00AX,III,M,1
2008,00AX,III,F,3
2008,00AX,IV,M,8
2008,00AX,IV,F,4
2008,00AX,V,M,19
2008,00AX,V,F,20
2008,00AX,VI,M,18
2008,00AX,VI,F,16
2008,00AX,VII,M,0
2008,00AX,VII,F,0
2008,00AX,VIII,M,0
2008,00AX,VIII,F,0
2008,00AX,IX,M,147
2008,00AX,IX,F,197
2008,00AX,X,M,74
2008,00AX,X,F,100
2008,00AX,XI,M,17
2008,00AX,XI,F,31
2008,00AX,XII,M,1
2008,00AX,XII,F,3
2008,00AX,XIII,M,2
2008,00AX,XIII,F,3
2008,00AX,XIV,M,7
2008,00AX,XIV,F,21
2008,00AX,XV,F,0
2008,00AX,XVI,M,0
2008,00AX,XVI,F,0
2008,00AX,XVII,M,3
2008,00AX,XVII,F,1
2008,00AX,XVIII,M,3
2008,00AX,XVIII,F,19
2008,00AX,XX,M,21
2008,00AX,XX,F,14
2008,00BA,I,M,10
2008,00BA,I,F,12
2008,00BA,II,M,181
2008,00BA,II,F,146
2008,00BA,III,M,1
2008,00BA,III,F,2
2008,00BA,IV,M,10
2008,00BA,IV,F,9
2008,00BA,V,M,18
2008,00BA,V,F,20
2008,00BA,VI,M,21
2008,00BA,VI,F,20
2008,00BA,VII,M,0
2008,00BA,VII,F,0
2008,00BA,VIII,M,0
2008,00BA,VIII,F,0
2008,00BA,IX,M,213
2008,00BA,IX,F,242
2008,00BA,X,M,71
2008,00BA,X,F,108
2008,00BA,XI,M,26
2008,00BA,XI,F,29
2008,00BA,XII,M,1
2008,00BA,XII,F,2
2008,00BA,XIII,M,1
2008,00BA,XIII,F,4
2008,00BA,XIV,M,8
2008,00BA,XIV,F,24
2008,00BA,XV,F,2
2008,00BA,XVI,M,0
2008,00BA,XVI,F,1
2008,00BA,XVII,M,1
2008,00BA,XVII,F,2
2008,00BA,XVIII,M,3
2008,00BA,XVIII,F,25
2008,00BA,XX,M,36
2008,00BA,XX,F,23
2008,00BC,I,M,12
2008,00BC,I,F,6
2008,00BC,II,M,240
2008,00BC,II,F,248
2008,00BC,III,M,1
2008,00BC,III,F,1
2008,00BC,IV,M,12
2008,00BC,IV,F,15
2008,00BC,V,M,17
2008,00BC,V,F,44
2008,00BC,VI,M,29
2008,00BC,VI,F,36
2008,00BC,VII,M,0
2008,00BC,VII,F,1
2008,00BC,VIII,M,0
2008,00BC,VIII,F,0
2008,00BC,IX,M,306
2008,00BC,IX,F,344
2008,00BC,X,M,91
2008,00BC,X,F,127
2008,00BC,XI,M,55
2008,00BC,XI,F,55
2008,00BC,XII,M,4
2008,00BC,XII,F,4
2008,00BC,XIII,M,4
2008,00BC,XIII,F,10
2008,00BC,XIV,M,20
2008,00BC,XIV,F,37
2008,00BC,XV,F,1
2008,00BC,XVI,M,1
2008,00BC,XVI,F,2
2008,00BC,XVII,M,5
2008,00BC,XVII,F,1
2008,00BC,XVIII,M,10
2008,00BC,XVIII,F,37
2008,00BC,XX,M,42
2008,00BC,XX,F,17
2008,00BD,I,M,7
2008,00BD,I,F,7
2008,00BD,II,M,162
2008,00BD,II,F,166
2008,00BD,III,M,0
2008,00BD,III,F,2
2008,00BD,IV,M,9
2008,00BD,IV,F,6
2008,00BD,V,M,13
2008,00BD,V,F,21
2008,00BD,VI,M,11
2008,00BD,VI,F,17
2008,00BD,VII,M,0
2008,00BD,VII,F,0
2008,00BD,VIII,M,0
2008,00BD,VIII,F,0
2008,00BD,IX,M,180
2008,00BD,IX,F,208
2008,00BD,X,M,97
2008,00BD,X,F,94
2008,00BD,XI,M,29
2008,00BD,XI,F,28
2008,00BD,XII,M,0
2008,00BD,XII,F,7
2008,00BD,XIII,M,4
2008,00BD,XIII,F,17
2008,00BD,XIV,M,18
2008,00BD,XIV,F,14
2008,00BD,XV,F,0
2008,00BD,XVI,M,0
2008,00BD,XVI,F,1
2008,00BD,XVII,M,0
2008,00BD,XVII,F,1
2008,00BD,XVIII,M,6
2008,00BD,XVIII,F,18
2008,00BD,XX,M,23
2008,00BD,XX,F,10
2008,00BF,I,M,8
2008,00BF,I,F,14
2008,00BF,II,M,207
2008,00BF,II,F,194
2008,00BF,III,M,0
2008,00BF,III,F,2
2008,00BF,IV,M,5
2008,00BF,IV,F,13
2008,00BF,V,M,14
2008,00BF,V,F,41
2008,00BF,VI,M,16
2008,00BF,VI,F,20
2008,00BF,VII,M,0
2008,00BF,VII,F,0
2008,00BF,VIII,M,0
2008,00BF,VIII,F,1
2008,00BF,IX,M,230
2008,00BF,IX,F,282
2008,00BF,X,M,109
2008,00BF,X,F,121
2008,00BF,XI,M,21
2008,00BF,XI,F,31
2008,00BF,XII,M,5
2008,00BF,XII,F,5
2008,00BF,XIII,M,1
2008,00BF,XIII,F,5
2008,00BF,XIV,M,12
2008,00BF,XIV,F,28
2008,00BF,XV,F,0
2008,00BF,XVI,M,1
2008,00BF,XVI,F,0
2008,00BF,XVII,M,2
2008,00BF,XVII,F,1
2008,00BF,XVIII,M,3
2008,00BF,XVIII,F,20
2008,00BF,XX,M,32
2008,00BF,XX,F,17
2008,00BH,I,M,11
2008,00BH,I,F,14
2008,00BH,II,M,178
2008,00BH,II,F,190
2008,00BH,III,M,2
2008,00BH,III,F,0
2008,00BH,IV,M,17
2008,00BH,IV,F,13
2008,00BH,V,M,14
2008,00BH,V,F,43
2008,00BH,VI,M,23
2008,00BH,VI,F,28
2008,00BH,VII,M,0
2008,00BH,VII,F,0
2008,00BH,VIII,M,0
2008,00BH,VIII,F,0
2008,00BH,IX,M,243
2008,00BH,IX,F,254
2008,00BH,X,M,95
2008,00BH,X,F,123
2008,00BH,XI,M,45
2008,00BH,XI,F,41
2008,00BH,XII,M,2
2008,00BH,XII,F,3
2008,00BH,XIII,M,2
2008,00BH,XIII,F,6
2008,00BH,XIV,M,16
2008,00BH,XIV,F,26
2008,00BH,XV,F,0
2008,00BH,XVI,M,2
2008,00BH,XVI,F,0
2008,00BH,XVII,M,0
2008,00BH,XVII,F,3
2008,00BH,XVIII,M,9
2008,00BH,XVIII,F,15
2008,00BH,XX,M,38
2008,00BH,XX,F,23
2008,A0005,I,M,20
2008,A0005,I,F,9
2008,A0005,II,M,178
2008,A0005,II,F,141
2008,A0005,III,M,4
2008,A0005,III,F,4
2008,A0005,IV,M,11
2008,A0005,IV,F,8
2008,A0005,V,M,15
2008,A0005,V,F,4
2008,A0005,VI,M,10
2008,A0005,VI,F,9
2008,A0005,VII,M,0
2008,A0005,VII,F,0
2008,A0005,VIII,M,0
2008,A0005,VIII,F,0
2008,A0005,IX,M,308
2008,A0005,IX,F,175
2008,A0005,X,M,42
2008,A0005,X,F,33
2008,A0005,XI,M,41
2008,A0005,XI,F,31
2008,A0005,XII,M,0
2008,A0005,XII,F,0
2008,A0005,XIII,M,1
2008,A0005,XIII,F,8
2008,A0005,XIV,M,8
2008,A0005,XIV,F,1
2008,A0005,XV,F,0
2008,A0005,XVI,M,0
2008,A0005,XVI,F,1
2008,A0005,XVII,M,15
2008,A0005,XVII,F,9
2008,A0005,XVIII,M,4
2008,A0005,XVIII,F,5
2008,A0005,XX,M,124
2008,A0005,XX,F,28
2008,00EH,I,M,6
2008,00EH,I,F,12
2008,00EH,II,M,147
2008,00EH,II,F,133
2008,00EH,III,M,2
2008,00EH,III,F,1
2008,00EH,IV,M,7
2008,00EH,IV,F,6
2008,00EH,V,M,16
2008,00EH,V,F,24
2008,00EH,VI,M,21
2008,00EH,VI,F,34
2008,00EH,VII,M,0
2008,00EH,VII,F,0
2008,00EH,VIII,M,0
2008,00EH,VIII,F,0
2008,00EH,IX,M,160
2008,00EH,IX,F,189
2008,00EH,X,M,60
2008,00EH,X,F,90
2008,00EH,XI,M,30
2008,00EH,XI,F,33
2008,00EH,XII,M,0
2008,00EH,XII,F,4
2008,00EH,XIII,M,2
2008,00EH,XIII,F,6
2008,00EH,XIV,M,10
2008,00EH,XIV,F,11
2008,00EH,XV,F,0
2008,00EH,XVI,M,0
2008,00EH,XVI,F,1
2008,00EH,XVII,M,4
2008,00EH,XVII,F,1
2008,00EH,XVIII,M,10
2008,00EH,XVIII,F,31
2008,00EH,XX,M,21
2008,00EH,XX,F,15
2008,00EB,I,M,8
2008,00EB,I,F,3
2008,00EB,II,M,173
2008,00EB,II,F,137
2008,00EB,III,M,0
2008,00EB,III,F,1
2008,00EB,IV,M,5
2008,00EB,IV,F,4
2008,00EB,V,M,5
2008,00EB,V,F,22
2008,00EB,VI,M,19
2008,00EB,VI,F,19
2008,00EB,VII,M,0
2008,00EB,VII,F,0
2008,00EB,VIII,M,0
2008,00EB,VIII,F,0
2008,00EB,IX,M,130
2008,00EB,IX,F,139
2008,00EB,X,M,77
2008,00EB,X,F,60
2008,00EB,XI,M,28
2008,00EB,XI,F,20
2008,00EB,XII,M,0
2008,00EB,XII,F,4
2008,00EB,XIII,M,3
2008,00EB,XIII,F,5
2008,00EB,XIV,M,10
2008,00EB,XIV,F,10
2008,00EB,XV,F,0
2008,00EB,XVI,M,1
2008,00EB,XVI,F,0
2008,00EB,XVII,M,0
2008,00EB,XVII,F,1
2008,00EB,XVIII,M,5
2008,00EB,XVIII,F,29
2008,00EB,XX,M,15
2008,00EB,XX,F,10
2008,00EC,I,M,11
2008,00EC,I,F,13
2008,00EC,II,M,213
2008,00EC,II,F,209
2008,00EC,III,M,1
2008,00EC,III,F,5
2008,00EC,IV,M,9
2008,00EC,IV,F,6
2008,00EC,V,M,19
2008,00EC,V,F,34
2008,00EC,VI,M,17
2008,00EC,VI,F,21
2008,00EC,VII,M,0
2008,00EC,VII,F,0
2008,00EC,VIII,M,0
2008,00EC,VIII,F,0
2008,00EC,IX,M,191
2008,00EC,IX,F,210
2008,00EC,X,M,87
2008,00EC,X,F,123
2008,00EC,XI,M,31
2008,00EC,XI,F,44
2008,00EC,XII,M,1
2008,00EC,XII,F,2
2008,00EC,XIII,M,4
2008,00EC,XIII,F,13
2008,00EC,XIV,M,14
2008,00EC,XIV,F,20
2008,00EC,XV,F,0
2008,00EC,XVI,M,0
2008,00EC,XVI,F,0
2008,00EC,XVII,M,4
2008,00EC,XVII,F,1
2008,00EC,XVIII,M,13
2008,00EC,XVIII,F,37
2008,00EC,XX,M,24
2008,00EC,XX,F,16
2008,00EE,I,M,8
2008,00EE,I,F,9
2008,00EE,II,M,231
2008,00EE,II,F,200
2008,00EE,III,M,1
2008,00EE,III,F,0
2008,00EE,IV,M,13
2008,00EE,IV,F,15
2008,00EE,V,M,13
2008,00EE,V,F,26
2008,00EE,VI,M,18
2008,00EE,VI,F,20
2008,00EE,VII,M,0
2008,00EE,VII,F,0
2008,00EE,VIII,M,0
2008,00EE,VIII,F,0
2008,00EE,IX,M,230
2008,00EE,IX,F,273
2008,00EE,X,M,116
2008,00EE,X,F,114
2008,00EE,XI,M,31
2008,00EE,XI,F,41
2008,00EE,XII,M,0
2008,00EE,XII,F,1
2008,00EE,XIII,M,5
2008,00EE,XIII,F,13
2008,00EE,XIV,M,13
2008,00EE,XIV,F,26
2008,00EE,XV,F,0
2008,00EE,XVI,M,0
2008,00EE,XVI,F,0
2008,00EE,XVII,M,0
2008,00EE,XVII,F,3
2008,00EE,XVIII,M,6
2008,00EE,XVIII,F,22
2008,00EE,XX,M,24
2008,00EE,XX,F,16
2008,00EF,I,M,13
2008,00EF,I,F,17
2008,00EF,II,M,299
2008,00EF,II,F,238
2008,00EF,III,M,3
2008,00EF,III,F,0
2008,00EF,IV,M,9
2008,00EF,IV,F,14
2008,00EF,V,M,20
2008,00EF,V,F,36
2008,00EF,VI,M,22
2008,00EF,VI,F,26
2008,00EF,VII,M,0
2008,00EF,VII,F,0
2008,00EF,VIII,M,0
2008,00EF,VIII,F,0
2008,00EF,IX,M,267
2008,00EF,IX,F,254
2008,00EF,X,M,128
2008,00EF,X,F,152
2008,00EF,XI,M,46
2008,00EF,XI,F,46
2008,00EF,XII,M,2
2008,00EF,XII,F,1
2008,00EF,XIII,M,3
2008,00EF,XIII,F,6
2008,00EF,XIV,M,13
2008,00EF,XIV,F,24
2008,00EF,XV,F,0
2008,00EF,XVI,M,0
2008,00EF,XVI,F,0
2008,00EF,XVII,M,2
2008,00EF,XVII,F,3
2008,00EF,XVIII,M,10
2008,00EF,XVIII,F,46
2008,00EF,XX,M,36
2008,00EF,XX,F,20
2008,00EJ,I,M,1
2008,00EJ,I,F,1
2008,00EJ,II,M,97
2008,00EJ,II,F,86
2008,00EJ,III,M,0
2008,00EJ,III,F,0
2008,00EJ,IV,M,0
2008,00EJ,IV,F,4
2008,00EJ,V,M,6
2008,00EJ,V,F,18
2008,00EJ,VI,M,7
2008,00EJ,VI,F,10
2008,00EJ,VII,M,0
2008,00EJ,VII,F,0
2008,00EJ,VIII,M,0
2008,00EJ,VIII,F,0
2008,00EJ,IX,M,97
2008,00EJ,IX,F,92
2008,00EJ,X,M,32
2008,00EJ,X,F,39
2008,00EJ,XI,M,17
2008,00EJ,XI,F,14
2008,00EJ,XII,M,0
2008,00EJ,XII,F,2
2008,00EJ,XIII,M,0
2008,00EJ,XIII,F,3
2008,00EJ,XIV,M,5
2008,00EJ,XIV,F,10
2008,00EJ,XV,F,0
2008,00EJ,XVI,M,0
2008,00EJ,XVI,F,0
2008,00EJ,XVII,M,0
2008,00EJ,XVII,F,0
2008,00EJ,XVIII,M,0
2008,00EJ,XVIII,F,6
2008,00EJ,XX,M,14
2008,00EJ,XX,F,17
2008,00EJ,I,M,3
2008,00EJ,I,F,8
2008,00EJ,II,M,154
2008,00EJ,II,F,149
2008,00EJ,III,M,1
2008,00EJ,III,F,1
2008,00EJ,IV,M,3
2008,00EJ,IV,F,8
2008,00EJ,V,M,13
2008,00EJ,V,F,27
2008,00EJ,VI,M,13
2008,00EJ,VI,F,20
2008,00EJ,VII,M,0
2008,00EJ,VII,F,0
2008,00EJ,VIII,M,0
2008,00EJ,VIII,F,0
2008,00EJ,IX,M,158
2008,00EJ,IX,F,172
2008,00EJ,X,M,59
2008,00EJ,X,F,72
2008,00EJ,XI,M,18
2008,00EJ,XI,F,31
2008,00EJ,XII,M,0
